city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
city_71,0.916,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,20,0
city_21,0.629,,No relevent experience,Full time course,Graduate,STEM,4,,,1,14,1
city_41,0.797,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,>4,36,0
city_103,0.923,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,1,41,0
city_21,0.918,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,6,0
city_102,0.848,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,13,0
city_21,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,>4,8,1
city_76,0.716,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,,,1,19,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,2,28,0
city_21,0.916,,No relevent experience,no_enrollment,Graduate,STEM,4,1000-4999,Pvt Ltd,1,56,0
city_103,0.919,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,1,0
city_149,0.689,Male,No relevent experience,no_enrollment,High School,,2,,,1,19,0
city_103,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,26,0
city_104,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,27,0
city_136,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,31,0
city_155,0.624,Male,No relevent experience,Full time course,Graduate,STEM,2,,,1,15,1
city_21,0.618,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,500-999,,1,18,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,4,17,1
city_90,0.696,Male,No relevent experience,Full time course,Graduate,STEM,5,,,1,3,1
city_103,0.918,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Pvt Ltd,>4,16,0
city_21,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,13,10000+,Pvt Ltd,4,20,0
city_103,0.917,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,,,1,17,1
city_136,0.834,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,13,0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Pvt Ltd,4,52,0
city_71,0.885,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,>4,16,0
city_160,0.921,Male,No relevent experience,no_enrollment,High School,,3,,,never,15,0
city_102,0.794,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,14,0
city_61,0.917,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,Public Sector,>4,25,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1,35,0
city_104,0.922,Male,No relevent experience,Full time course,Graduate,STEM,5,,,1,20,1
city_114,0.927,Male,No relevent experience,Full time course,High School,,6,,,never,21,0
city_103,0.917,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,12,0
city_21,0.623,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,1,7,0
city_16,0.919,Male,No relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,1,10,0
city_71,0.872,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,1,28,0
city_16,0.904,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10/49,Pvt Ltd,1,40,0
city_21,0.625,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1,6,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,7,0
city_89,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,50-99,,4,28,1
city_89,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,2,11,0
city_114,0.928,Male,No relevent experience,Full time course,High School,,4,,,never,12,0
city_21,0.622,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,13,0
city_61,0.919,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,23,0
city_21,0.626,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,25,1
city_36,0.8,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,1,27,0
