city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
city_21,0.624,,Has relevent experience,Full time course,Masters,STEM,4,5000-9999,Pvt Ltd,2,217,1
city_103,0.571,,No relevent experience,Part time course,Graduate,STEM,5,10/49,Pvt Ltd,1,13,0
city_176,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,26,0
city_37,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,2,23,0
city_67,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,1,112,0
city_57,0.855,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,11,0
city_114,0.92,Male,Has relevent experience,no_enrollment,Masters,Business Degree,15,1000-4999,Pvt Ltd,2,69,0
city_99,0.949,Male,No relevent experience,no_enrollment,Masters,STEM,,5000-9999,Pvt Ltd,1,1,0
city_103,0.92,,No relevent experience,no_enrollment,,,2,,,never,8,0
city_160,0.916,,No relevent experience,no_enrollment,Phd,STEM,2,,Public Sector,1,26,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,,>4,27,0
city_21,0.626,Female,Has relevent experience,no_enrollment,Graduate,STEM,2,100-500,,never,81,0
city_21,0.91,Male,No relevent experience,no_enrollment,High School,,16,,Pvt Ltd,1,23,<NA>
city_103,0.91,Male,No relevent experience,no_enrollment,Primary School,,3,<10,Pvt Ltd,>4,7,<NA>
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,145,0
city_16,0.893,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,<10,Pvt Ltd,1,236,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,3,95,0
city_33,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,39,<NA>
city_21,0.624,,No relevent experience,no_enrollment,Graduate,STEM,4,,,3,143,1
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,8,10/49,Pvt Ltd,1,97,0
city_27,0.855,,No relevent experience,Full time course,Graduate,STEM,7,,,never,16,0
city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,12,100-500,Pvt Ltd,1,43,1
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,5,50-99,Pvt Ltd,1,51,0
city_16,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,2,60,0
city_9,0.941,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,48,0
city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Public Sector,1,23,0
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,,Pvt Ltd,>4,49,1
city_74,0.871,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,1,61,0
city_103,0.92,,No relevent experience,Full time course,Masters,STEM,5,,,1,28,1
city_103,0.92,,No relevent experience,no_enrollment,Masters,Humanities,>20,50-99,Pvt Ltd,1,47,0
city_100,0.857,,Has relevent experience,Part time course,High School,,<1,500-999,Pvt Ltd,1,18,0
city_74,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Public Sector,2,89,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,4,47,0
city_70,0.74,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,<10,Pvt Ltd,4,46,0
city_16,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,3,54,0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,1,81,1
city_103,0.92,,No relevent experience,no_enrollment,,,3,,,never,41,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,11,100-500,Pvt Ltd,>4,23,0
city_103,0.92,,Has relevent experience,no_enrollment,Masters,STEM,5,100-500,Public Sector,4,14,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Primary School,,7,100-500,Pvt Ltd,4,52,0
city_103,0.92,Male,Has relevent experience,Part time course,High School,,6,10/49,Pvt Ltd,1,56,0
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,5,10/49,Pvt Ltd,1,24,1
city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,18,50-99,Pvt Ltd,1,10,0
city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,3,,,4,91,0
city_16,0.797,Male,Has relevent experience,no_enrollment,Masters,STEM,<1,,Pvt Ltd,>4,98,0
city_16,0.593,,No relevent experience,Full time course,High School,,16,,,,12,<NA>
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,2,189,1
city_74,0.926,,Has relevent experience,,High School,,8,50-99,Pvt Ltd,>4,82,<NA>
city_157,0.892,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,>4,15,0
city_133,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,Pvt Ltd,>4,32,0
city_103,0.92,,Has relevent experience,no_enrollment,Masters,STEM,>20,,,1,92,0
city_67,0.939,Male,Has relevent experience,no_enrollment,Phd,STEM,3,50-99,Pvt Ltd,1,110,0
city_90,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,15,<10,Pvt Ltd,never,76,0
city_21,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,50-99,Pvt Ltd,1,56,0
city_19,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,2,43,0
city_67,0.624,,Has relevent experience,Part time course,Graduate,STEM,2,,Pvt Ltd,1,43,1
city_114,0.926,,No relevent experience,,High School,,5,,,never,24,0
city_128,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,25,0
city_28,0.624,,No relevent experience,Part time course,Masters,STEM,8,50-99,NGO,1,43,1
city_21,0.895,Male,Has relevent experience,no_enrollment,Masters,STEM,3,1000-4999,Pvt Ltd,never,25,0
city_45,0.884,Female,Has relevent experience,no_enrollment,Masters,STEM,5,50-99,Pvt Ltd,>4,40,0
city_50,0.894,Male,Has relevent experience,Full time course,Masters,STEM,14,1000-4999,Pvt Ltd,2,109,<NA>
city_21,0.92,,Has relevent experience,no_enrollment,Masters,STEM,14,5000-9999,Pvt Ltd,>4,110,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,34,0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,,2,73,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,1,43,1
city_21,0.926,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Funded Startup,1,54,1
city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Arts,7,10000+,Pvt Ltd,2,43,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,15,500-999,Pvt Ltd,>4,115,0
city_30,0.624,,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,1,102,<NA>
city_103,0.92,,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,2,0
city_103,0.923,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,10000+,Pvt Ltd,3,145,0
city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,,2,,Pvt Ltd,never,11,0
city_21,0.765,Male,No relevent experience,Full time course,High School,,4,,,never,87,0
city_50,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,<10,Pvt Ltd,1,113,0
city_26,0.732,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Funded Startup,1,140,0
city_133,0.902,,No relevent experience,,Graduate,STEM,6,,,never,87,1
city_16,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,,,1,24,1
city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,3,50-99,Pvt Ltd,3,112,1
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,2,34,0
city_71,0.698,,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,1,40,0
city_39,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,11,100-500,Pvt Ltd,3,91,1
city_16,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,22,0
city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,7,1000-4999,Pvt Ltd,1,3,<NA>
city_157,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,10/49,Pvt Ltd,3,23,1
city_21,0.754,Male,No relevent experience,Full time course,Graduate,STEM,15,,,1,6,1
city_75,0.91,,Has relevent experience,no_enrollment,Masters,STEM,<1,,,>4,20,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,1,82,0
city_16,0.624,,No relevent experience,,,,1,,,1,52,1
city_65,0.855,,Has relevent experience,no_enrollment,High School,,<1,100-500,Pvt Ltd,2,24,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10/49,Pvt Ltd,4,6,0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,>4,40,1
city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,2,,,1,75,0
city_72,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,,,1,48,1
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10/49,Early Stage Startup,2,23,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,12,,,1,20,1
city_94,0.949,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,1,50,0
city_39,0.915,,Has relevent experience,no_enrollment,Masters,STEM,12,100-500,Pvt Ltd,1,164,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,4,48,0
city_1,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,2,,,never,40,0
city_75,0.83,Male,Has relevent experience,no_enrollment,Primary School,,18,,,1,191,0
city_71,0.74,Male,No relevent experience,Full time course,Graduate,STEM,1,,,1,12,1
city_26,0.855,Male,Has relevent experience,Full time course,Graduate,STEM,8,<10,Early Stage Startup,1,15,0
city_103,0.92,,No relevent experience,no_enrollment,Graduate,STEM,5,10000+,Public Sector,2,11,0
city_89,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,15,10/49,Pvt Ltd,1,10,1
city_74,0.741,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,,,1,81,0
city_74,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,50-99,Pvt Ltd,1,24,0
city_45,0.85,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,3,51,0
city_98,0.624,Male,Has relevent experience,no_enrollment,Masters,Humanities,9,5000-9999,Public Sector,1,14,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,,,4,40,1
city_21,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,<10,Early Stage Startup,1,69,0
city_103,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,<1,500-999,,1,46,0
city_114,0.913,,No relevent experience,Full time course,Graduate,STEM,8,,,1,11,1
city_103,0.92,Male,Has relevent experience,Part time course,Masters,STEM,14,10000+,Public Sector,4,72,0
city_160,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,1000-4999,Pvt Ltd,>4,202,1
city_65,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,2,50-99,Pvt Ltd,1,20,0
city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Other,11,10000+,,2,24,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,NGO,1,55,0
city_90,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,,,2,8,0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,4,33,0
city_145,0.897,,Has relevent experience,no_enrollment,High School,,2,50-99,Pvt Ltd,1,68,0
city_9,0.694,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,2,14,0
city_21,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,2,50-99,Pvt Ltd,1,47,1
city_103,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,10000+,Pvt Ltd,1,12,0
city_65,0.71,,Has relevent experience,no_enrollment,Graduate,STEM,8,,,never,52,1
city_160,0.777,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,1,156,0
city_103,0.924,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,>4,84,0
city_160,0.92,Male,Has relevent experience,no_enrollment,High School,,8,50-99,,1,120,0
city_42,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,1,103,0
city_21,0.667,Male,Has relevent experience,Full time course,Graduate,STEM,2,,,1,10,1
city_67,0.857,Male,Has relevent experience,no_enrollment,High School,,18,<10,Pvt Ltd,1,220,0
city_100,0.852,Male,Has relevent experience,no_enrollment,High School,,18,50-99,Pvt Ltd,2,55,0
city_21,0.868,Male,Has relevent experience,Full time course,Masters,STEM,<1,50-99,Pvt Ltd,1,22,1
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,102,0
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,12,500-999,Public Sector,>4,39,1
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,14,1
city_16,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,1,14,<NA>
city_27,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,5,50-99,Pvt Ltd,never,52,1
city_103,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,500-999,Other,1,161,0
city_134,0.884,Male,Has relevent experience,no_enrollment,High School,,<1,,,2,51,0
city_67,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,17,,,>4,8,0
city_127,0.85,,No relevent experience,no_enrollment,Masters,STEM,9,,,2,43,0
city_114,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,,1,274,0
city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,18,10000+,Pvt Ltd,1,105,0
city_136,0.894,,No relevent experience,Full time course,Masters,STEM,7,,,never,100,0
city_165,0.624,,No relevent experience,Full time course,Graduate,STEM,6,,,never,70,1
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,17,50-99,,2,208,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,3,76,<NA>
city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,3,,,never,9,<NA>
city_103,0.539,Male,No relevent experience,no_enrollment,Graduate,STEM,5,,,1,55,1
city_72,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10/49,Pvt Ltd,2,39,0
city_70,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,1,43,0
